,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
395,Panda Sherman Power Station,58005_G_STG-1,58005,G,STG-1,,Combined Cycle,,ERC_REST,Texas,48,Grayson,181,48181,309.0,7189.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2014.0,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,,,3.26102283606551,117.0,POINT (-96.617893 33.582573),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,98.262,31545.75366829702,123.60000000000001,0.0,13170.0,3.5999999999999996,27.043493168474953,1,0.0,1,1,False,False,False,False,58005+STG-1
402,Wolf Hollow II,59812_G_CGT4,59812,G,CGT4,91202.0,Combined Cycle,,ERC_REST,Texas,48,Hood,221,48221,307.2,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,,,3.26102283606551,117.0,POINT (-97.734612 32.337679),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,97.6896,31361.991996442863,122.88,0.0,13170.0,3.5999999999999996,23.981392725409435,1,0.0,1,1,False,False,False,False,59812+CGT4
403,Wolf Hollow II,59812_G_CGT5,59812,G,CGT5,91203.0,Combined Cycle,,ERC_REST,Texas,48,Hood,221,48221,307.2,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,,,3.26102283606551,117.0,POINT (-97.734612 32.337679),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,97.6896,31361.991996442863,122.88,0.0,13170.0,3.5999999999999996,23.981392725409435,1,0.0,1,1,False,False,False,False,59812+CGT5
404,Wolf Hollow II,59812_G_STG6,59812,G,STG6,,Combined Cycle,,ERC_REST,Texas,48,Hood,221,48221,454.9,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,,,3.26102283606551,117.0,POINT (-97.734612 32.337679),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,144.6582,46440.65807025345,181.96,0.0,13170.0,3.5999999999999996,23.981392725409435,1,0.0,1,1,False,False,False,False,59812+STG6
410,Comanche Peak,6145_G_1,6145,G,1,,Nuclear,,ERC_REST,Texas,48,Somervell,425,48425,1205.0,10456.0,1990.0,2070,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6145.0,32.298365,-97.785515,,,,,,,,,0.6222829337745494,0.0,POINT (-97.785515 32.298365),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,20.0,96.4,615091.1516229435,1084.5,0.0,93280.0,2.14,8.646590355546689,0,0.0,1,1,False,False,False,False,6145+1
411,Comanche Peak,6145_G_2,6145,G,2,,Nuclear,,ERC_REST,Texas,48,Somervell,425,48425,1195.0,10456.0,1993.0,2073,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6145.0,32.298365,-97.785515,,,,,,,,,0.6222829337745494,0.0,POINT (-97.785515 32.298365),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,20.0,95.60000000000001,609986.6607381058,1075.5,0.0,93280.0,2.14,8.646590355546689,0,0.0,1,1,False,False,False,False,6145+2
412,Martin Lake,6146_B_1,6146,B,1,2804.0,Coal Steam,,ERC_REST,Texas,48,Rusk,401,48401,800.0,11234.0,1977.0,9999,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1977.0,0.95,LNC2,,,,ESPC,Yes,ACI,2009.0,,1.2,0.14908,0.14908,0.139,0.139,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6146.0,32.2606,-94.5706,,,,,,,,,1.7568728288292519,215.4,POINT (-94.5706 32.2606),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,143.2,81671.85415740329,320.0,0.0,37800.0,4.47,24.206709359067816,1,0.0,1,1,False,False,False,False,6146+1
413,Martin Lake,6146_B_2,6146,B,2,2805.0,Coal Steam,,ERC_REST,Texas,48,Rusk,401,48401,805.0,11196.0,1978.0,9999,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1978.0,0.95,LNC2,,,,ESPC,Yes,ACI,2009.0,,1.2,0.15535,0.15535,0.139,0.139,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6146.0,32.2606,-94.5706,,,,,,,,,1.7568728288292519,215.4,POINT (-94.5706 32.2606),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,144.095,82182.30324588706,322.0,0.0,37800.0,4.47,24.139948191572305,1,0.0,1,1,False,False,False,False,6146+2
414,Martin Lake,6146_B_3,6146,B,3,2806.0,Coal Steam,,ERC_REST,Texas,48,Rusk,401,48401,805.0,11194.0,1979.0,9999,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1979.0,0.95,LNC2,,,,ESPC,Yes,ACI,2008.0,,1.2,0.14956,0.14956,0.139,0.139,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6146.0,32.2606,-94.5706,,,,,,,,,1.7568728288292519,215.4,POINT (-94.5706 32.2606),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,144.095,82182.30324588706,322.0,0.0,37800.0,4.47,24.136434445914645,1,0.0,1,1,False,False,False,False,6146+3
415,Oak Grove (TX),6180_B_1,6180,B,1,2830.0,Coal Steam,,ERC_REST,Texas,48,Robertson,395,48395,840.0,10479.0,2010.0,9999,tangential,dry,N,Lignite,Wet Scrubber,2009.0,0.98,LNC2 + NH3,SCR,2009.0,,B,,ACI,2010.0,,0.192,0.07184,0.07184,0.07184,0.07184,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6180.0,31.1803,-96.4866,,,,,,,,,1.7568728288292519,215.4,POINT (-96.4866 31.1803),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,150.35999999999999,85755.44686527345,336.0,0.0,37800.0,4.47,22.88027037330173,1,0.0,1,1,False,False,False,False,6180+1
416,Oak Grove (TX),6180_B_2,6180,B,2,2831.0,Coal Steam,,ERC_REST,Texas,48,Robertson,395,48395,825.0,10484.0,2011.0,9999,wall,dry,N,Lignite,Wet Scrubber,2010.0,0.98,LNB + NH3 + OFA,SCR,2010.0,,B,,ACI,2011.0,,0.192,0.07299,0.07299,0.07299,0.07299,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6180.0,31.1803,-96.4866,,,,,,,,,1.7568728288292519,215.4,POINT (-96.4866 31.1803),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,147.67499999999998,84224.09959982215,330.0,0.0,37800.0,4.47,22.889054737445875,1,0.0,1,1,False,False,False,False,6180+2
421,Major Oak Power,7030_B_U1,7030,B,U1,2920.0,Coal Steam,,ERC_REST,Texas,48,Robertson,395,48395,152.0,11652.0,1990.0,9999,FBC,wet,N,"Lignite, Subbituminous",Reagent Injection,1990.0,0.78,ROFA,SNCR,,2007.0,B,,ACI,2011.0,,0.58,0.15553,0.07782,0.15553,0.07782,0.1,0.1,0.1,0.95,Yes,1990.0,,,,,,Lignite,7030.0,31.091925,-96.69503,,,,,,,,,1.7568728288292519,215.4,POINT (-96.69503 31.091925),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,27.208,15517.652289906624,60.800000000000004,0.0,37800.0,4.47,24.94108220151844,1,0.0,1,1,False,False,False,False,7030+U1
422,Major Oak Power,7030_B_U2,7030,B,U2,2921.0,Coal Steam,,ERC_REST,Texas,48,Robertson,395,48395,153.0,11468.0,1991.0,9999,FBC,wet,N,"Lignite, Subbituminous",Reagent Injection,1991.0,0.78,ROFA,SNCR,,2008.0,B,,ACI,2011.0,,0.58,0.1294,0.08662,0.1294,0.08662,0.1,0.1,0.1,0.95,Yes,1991.0,,,,,,Lignite,7030.0,31.091925,-96.69503,,,,,,,,,1.7568728288292519,215.4,POINT (-96.69503 31.091925),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,27.387,15619.742107603379,61.2,0.0,37800.0,4.47,24.617817601013858,1,0.0,1,1,False,False,False,False,7030+U2
424,C R Wing Cogen Plant,52176_G_GEN1,52176,G,GEN1,89347.0,Combined Cycle,,ERC_WEST,Texas,48,Howard,227,48227,71.0,7714.0,1987.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,,0.12799,0.12799,0.12799,0.12799,,,,,,,,,,,,Natural Gas,52176.0,32.273178,-101.422386,,,,,,,,,3.26102283606551,117.0,POINT (-101.422386 32.273178),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,4.0,45.369,7248.3770564695415,28.400000000000002,0.0,13170.0,3.5999999999999996,28.75553015740934,1,0.0,1,1,False,False,False,False,52176+GEN1
425,C R Wing Cogen Plant,52176_G_GEN2,52176,G,GEN2,89348.0,Combined Cycle,,ERC_WEST,Texas,48,Howard,227,48227,71.0,7714.0,1987.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,,0.12799,0.12799,0.12799,0.12799,,,,,,,,,,,,Natural Gas,52176.0,32.273178,-101.422386,,,,,,,,,3.26102283606551,117.0,POINT (-101.422386 32.273178),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,4.0,45.369,7248.3770564695415,28.400000000000002,0.0,13170.0,3.5999999999999996,28.75553015740934,1,0.0,1,1,False,False,False,False,52176+GEN2
426,C R Wing Cogen Plant,52176_G_GEN3,52176,G,GEN3,,Combined Cycle,,ERC_WEST,Texas,48,Howard,227,48227,70.0,7714.0,1988.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,,0.12799,0.12799,0.12799,0.12799,,,,,,,,,,,,Natural Gas,52176.0,32.273178,-101.422386,,,,,,,,,3.26102283606551,117.0,POINT (-101.422386 32.273178),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,28.75553015740934,1,0.0,1,1,False,False,False,False,52176+GEN3
432,EG178 Facility,56233_G_CT02,56233,G,CT02,,Combined Cycle,,ERC_WEST,Texas,48,Scurry,415,48415,46.0,7590.0,2005.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,,,3.26102283606551,117.0,POINT (-100.954661 32.747058),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,4.0,29.394000000000002,4696.131614050689,18.400000000000002,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,56233+CT02
433,EG178 Facility,56233_G_CTG1,56233,G,CTG1,,Combined Cycle,,ERC_WEST,Texas,48,Scurry,415,48415,46.0,7590.0,2005.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,,,3.26102283606551,117.0,POINT (-100.954661 32.747058),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,4.0,29.394000000000002,4696.131614050689,18.400000000000002,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,56233+CTG1
434,EG178 Facility,56233_G_STG,56233,G,STG,,Combined Cycle,,ERC_WEST,Texas,48,Scurry,415,48415,18.0,7590.0,2005.0,9999,,,N,Natural Gas,,,,NH3 + STM,SCR,2005.0,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,,,3.26102283606551,117.0,POINT (-100.954661 32.747058),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,4.0,11.502,1837.616718541574,7.2,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,56233+STG
453,Pyron Wind Farm LLC,56981_G_PYRBT,56981,G,PYRBT,,Batteries,,ERC_WEST,Texas,48,Fisher,151,48151,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56981.0,32.5886,-100.6728,56981.0,PYRBT,9.9,9.9,9.9,Batteries,0.81,0.0,0.0,0.0,POINT (-100.6728 32.5886),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,9.9,0.0,9.9,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,56981+PYRBT
455,Inadale Wind Farm LLC,56984_G_INABT,56984,G,INABT,,Batteries,,ERC_WEST,Texas,48,Nolan,353,48353,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56984.0,32.4969,-100.5797,56984.0,INABT,9.9,9.9,9.9,Batteries,0.81,0.0,0.0,0.0,POINT (-100.5797 32.4969),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,9.9,0.0,9.9,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,56984+INABT
475,"Blue Summit Storage, LLC",60690_G_WBSS,60690,G,WBSS,,Batteries,,ERC_WEST,Texas,48,Wilbarger,487,48487,30.0,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60690.0,34.299,-99.399,60690.0,WBSS,12.6,30,30,Batteries,0.81,0.0,0.0,0.0,POINT (-99.399 34.299),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,60690+WBSS
478,NRG Elbow Creek Energy Storage Project,61362_G_ECBS,61362,G,ECBS,,Batteries,,ERC_WEST,Texas,48,Howard,227,48227,2.0,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,61362.0,32.167575,-101.479217,61362.0,ECBS,0.7,2,2,Batteries,0.81,0.0,0.0,0.0,POINT (-101.479217 32.167575),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,61362+ECBS
480,Odessa Ector Generating Station,55215_G_CTG1,55215,G,CTG1,4149.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,148.9,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.26102283606551,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,47.3502,15201.173855046687,59.56,0.0,13170.0,3.5999999999999996,27.822877626294606,1,0.0,1,1,False,False,False,False,55215+CTG1
481,Odessa Ector Generating Station,55215_G_CTG2,55215,G,CTG2,4150.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,135.2,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.26102283606551,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,42.993599999999994,13802.543352601153,54.08,0.0,13170.0,3.5999999999999996,27.822877626294606,1,0.0,1,1,False,False,False,False,55215+CTG2
482,Odessa Ector Generating Station,55215_G_CTG3,55215,G,CTG3,4151.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,136.7,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03174,0.03174,0.03174,0.03174,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.26102283606551,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,43.4706,13955.678079146284,54.68,0.0,13170.0,3.5999999999999996,27.822877626294606,1,0.0,1,1,False,False,False,False,55215+CTG3
483,Odessa Ector Generating Station,55215_G_CTG4,55215,G,CTG4,4152.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,142.8,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03174,0.03174,0.03174,0.03174,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.26102283606551,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,45.4104,14578.42596709649,57.120000000000005,0.0,13170.0,3.5999999999999996,27.822877626294606,1,0.0,1,1,False,False,False,False,55215+CTG4
484,Odessa Ector Generating Station,55215_G_STG1,55215,G,STG1,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,208.9,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.26102283606551,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,66.4302,21326.562916851934,83.56,0.0,13170.0,3.5999999999999996,27.822877626294606,1,0.0,1,1,False,False,False,False,55215+STG1
485,Odessa Ector Generating Station,55215_G_STG2,55215,G,STG2,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,211.5,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03174,0.03174,0.03174,0.03174,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.26102283606551,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,67.257,21591.996442863496,84.60000000000001,0.0,13170.0,3.5999999999999996,27.822877626294606,1,0.0,1,1,False,False,False,False,55215+STG2
487,Quail Run Energy Center,56349_G_CT1A,56349,G,CT1A,89698.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,72.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.26102283606551,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,46.008,7350.466874166296,28.8,0.0,13170.0,3.5999999999999996,32.10133958721256,1,0.0,1,1,False,False,False,False,56349+CT1A
488,Quail Run Energy Center,56349_G_CT1B,56349,G,CT1B,89699.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,72.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.26102283606551,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,46.008,7350.466874166296,28.8,0.0,13170.0,3.5999999999999996,32.10133958721256,1,0.0,1,1,False,False,False,False,56349+CT1B
489,Quail Run Energy Center,56349_G_CT2A,56349,G,CT2A,4575.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,70.0,8740.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.26102283606551,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,32.10133958721256,1,0.0,1,1,False,False,False,False,56349+CT2A
490,Quail Run Energy Center,56349_G_CT2B,56349,G,CT2B,4576.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,70.0,8740.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.26102283606551,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,32.10133958721256,1,0.0,1,1,False,False,False,False,56349+CT2B
491,Quail Run Energy Center,56349_G_ST1,56349,G,ST1,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,98.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2007.0,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.26102283606551,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,62.622,10004.802134281903,39.2,0.0,13170.0,3.5999999999999996,32.10133958721256,1,0.0,1,1,False,False,False,False,56349+ST1
492,Quail Run Energy Center,56349_G_ST2,56349,G,ST2,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,100.0,8740.0,2008.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2008.0,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,,,3.26102283606551,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,31.8,10208.98176967541,40.0,0.0,13170.0,3.5999999999999996,32.10133958721256,1,0.0,1,1,False,False,False,False,56349+ST2
496,Notrees Windpower,56961_G_BATT,56961,G,BATT,,Batteries,,ERC_WEST,Texas,48,Ector,135,48135,36.0,0.0,2012.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56961.0,31.995,-102.828333,56961.0,BATT,13.6,36,36,Batteries,0.81,0.0,0.0,0.0,POINT (-102.828333 31.995),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,56961+BATT
499,Ector County Energy Center,58471_G_CTG1,58471,G,CTG1,90984.0,Combustion Turbine,,ERC_WEST,Texas,48,Ector,135,48135,163.3,10745.0,2015.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.02891,0.02891,0.02891,0.02891,,,,,,,,,,,,Natural Gas,58471.0,32.069167,-102.585556,,,,,,,,,3.26102283606551,117.0,POINT (-102.585556 32.069167),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,3.0,55.848600000000005,4167.816807469987,65.32000000000001,0.0,7340.0,15.45,50.4896903735239,0,0.0,1,1,False,False,False,False,58471+CTG1
500,Ector County Energy Center,58471_G_CTG2,58471,G,CTG2,90985.0,Combustion Turbine,,ERC_WEST,Texas,48,Ector,135,48135,163.3,10745.0,2015.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03114,0.03114,0.03114,0.03114,,,,,,,,,,,,Natural Gas,58471.0,32.069167,-102.585556,,,,,,,,,3.26102283606551,117.0,POINT (-102.585556 32.069167),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,3.0,55.848600000000005,4167.816807469987,65.32000000000001,0.0,7340.0,15.45,50.4896903735239,0,0.0,1,1,False,False,False,False,58471+CTG2
537,ETT Presidio NaS Battery,60506_G_BOB,60506,G,BOB,,Batteries,,ERC_WEST,Texas,48,Presidio,377,48377,4.0,0.0,2010.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60506.0,29.566263,-104.35535,60506.0,BOB,4,4,4,Batteries,0.81,0.0,0.0,0.0,POINT (-104.35535 29.566263),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,60506+BOB
542,Dansby,6243_G_2,6243,G,2COMBINED,89412.0,Combustion Turbine,,ERC_REST,Texas,48,Brazos,41,48041,236.3,10745.0,2001.0,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,0.02,0.01994,0.01994,0.01994,0.01994,,,,,,,,,,,,Natural Gas,6243.0,30.7217,-96.4608,,,,,,,,,3.26102283606551,116.99999999999997,POINT (-96.46080000000001 30.7217),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,3.0,80.81460000000001,6030.955980435749,94.52000000000001,0.0,7340.0,15.45,50.4896903735239,0,0.0,1,1,False,False,False,False,6243+2COMBINED
543,Mont Belvieu Cogeneration Unit,57322_G_GT01,57322,G,GT01COMBINED,,Combustion Turbine,,ERC_REST,Texas,48,Chambers,71,48071,286.4,10752.51466480447,2010.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.0951,0.0951,0.0951,0.0951,,,,,,,,,,,,Natural Gas,57322.0,29.838138,-94.900661,,,,,,,,,3.26102283606551,117.0,POINT (-94.900661 29.838138),65,66,66,15.9340527498,3.27567832348,p66,rto13,p64,3.0,97.9488,7309.630947087593,114.56,0.0,7340.0,15.45,50.51419586705666,0,0.0,1,1,False,False,False,False,57322+GT01COMBINED
